"","condition","risk"
"3627","d_I4",1.34903199722203e-11
"3628","d_I4",5.25024468345237e-12
"3629","d_I4",2.0433654768226e-12
"3630","d_I4",7.95252752539e-13
"3631","d_I4",3.09530179265494e-13
"3632","d_I4",1.20459198171829e-13
"3633","d_I4",4.68514116391816e-14
"3634","d_I4",1.82076576038526e-14
"3635","d_I4",7.105427357601e-15
"3636","d_I4",2.77555756156289e-15
"3637","d_I4",1.11022302462516e-15
"3638","d_I4",4.44089209850063e-16
"3639","d_I4",1.11022302462516e-16
"3640","d_I4",1.11022302462516e-16
"3641","d_I4",0
"3642","d_I4",0
"3643","d_I4",0
"3644","d_I4",0
"3645","d_I4",0
"3646","d_I4",0
"3647","d_I4",0
"3648","d_I4",6.58515625362455e-08
"3649","d_I4",2.5628738797856e-08
"3650","d_I4",9.97443672101639e-09
"3651","d_I4",6.97335086341511e-08
"3652","d_I4",2.7139551606048e-08
"3653","d_I4",1.05624292645601e-08
"3654","d_I4",4.11078682205357e-09
"3655","d_I4",1.59987512127202e-09
"3656","d_I4",6.22654705573211e-10
"3657","d_I4",6.60938932472988e-08
"3658","d_I4",2.57230513556195e-08
"3659","d_I4",7.58627041186344e-08
"3660","d_I4",2.9524970357464e-08
"3661","d_I4",1.14908093040711e-08
"3662","d_I4",4.47210257714659e-09
"3663","d_I4",1.74049552548183e-09
"3664","d_I4",6.77382594460596e-10
"3665","d_I4",2.63630228758416e-10
"3666","d_I4",1.02602148999154e-10
"3667","d_I4",3.99317245936004e-11
"3668","d_I4",1.55410129210054e-11
"3669","d_I4",6.04838401585539e-12
"3670","d_I4",2.35400587911272e-12
"3671","d_I4",9.16156039920679e-13
"3672","d_I4",3.566036355096e-13
"3673","d_I4",1.38777878078145e-13
"3674","d_I4",5.39568389967826e-14
"3675","d_I4",2.09832151654155e-14
"3676","d_I4",6.58515707518958e-08
"3677","d_I4",2.56287420175028e-08
"3678","d_I4",9.97443794226172e-09
"3679","d_I4",3.88194676403941e-09
"3680","d_I4",1.51081303023659e-09
"3681","d_I4",5.87992654565994e-10
"3682","d_I4",2.28840613125669e-10
"3683","d_I4",8.9062313080035e-11
"3684","d_I4",3.46621620295195e-11
"3685","d_I4",1.34900979276154e-11
"3686","d_I4",5.25024468345237e-12
"3687","d_I4",2.0433654768226e-12
"3688","d_I4",7.95252752539e-13
"3689","d_I4",3.09530179265494e-13
"3690","d_I4",1.20459198171829e-13
"3691","d_I4",4.68514116391816e-14
"3692","d_I4",1.82076576038526e-14
"3693","d_I4",7.105427357601e-15
"3694","d_I4",2.77555756156289e-15
"3695","d_I4",1.11022302462516e-15
"3696","d_I4",4.44089209850063e-16
"3697","d_I4",1.11022302462516e-16
"3698","d_I4",1.11022302462516e-16
"3699","d_I4",0
"3700","d_I4",0
"3701","d_I4",0
"3702","d_I4",0
"3703","d_I4",0
"3704","d_I4",0
"3705","d_I4",0
"3706","d_I4",0
"3707","d_I4",0
"3708","d_I4",0
"3709","d_I4",0
"3710","d_I4",0
"3711","d_I4",0
"3712","d_I4",0
"3713","d_I4",0
"3714","d_I4",0
"3715","d_I4",0
"3716","d_I4",0
"3717","d_I4",0
"3718","d_I4",0
"3719","d_I4",0
"3720","d_I4",0
"3721","d_I4",0
"3722","d_I4",0
"3723","d_I4",0
"3724","d_I4",0
"3725","d_I4",0
"3726","d_I4",0
"3727","d_I4",0
"3728","d_I4",0
"3729","d_I4",0
"3730","d_I4",0
"3731","d_I4",0
"3732","d_I4",0
"3733","d_I4",0
"3734","d_I4",0
"3735","d_I4",0
"3736","d_I4",0
"3737","d_I4",0
"3738","d_I4",0
"3739","d_I4",0
"3740","d_I4",0
"3741","d_I4",0
"3742","d_I4",0
"3743","d_I4",0
"3744","d_I4",0
"3745","d_I4",0
"3746","d_I5",0
"3747","d_I5",0
"3748","d_I5",0
"3749","d_I5",0
"3750","d_I5",0
"3751","d_I5",0
"3752","d_I5",0
"3753","d_I5",0
"3754","d_I5",0
"3755","d_I5",0
"3756","d_I5",0
"3757","d_I5",0
"3758","d_I5",0
"3759","d_I5",0
"3760","d_I5",0
"3761","d_I5",0
"3762","d_I5",0
"3763","d_I5",0
"3764","d_I5",0
"3765","d_I5",0
"3766","d_I5",0
"3767","d_I5",0
"3768","d_I5",0
"3769","d_I5",0
"3770","d_I5",0
"3771","d_I5",0
"3772","d_I5",0
"3773","d_I5",0
"3774","d_I5",0
"3775","d_I5",0
"3776","d_I5",0
"3777","d_I5",0
"3778","d_I5",0
"3779","d_I5",0
"3780","d_I5",0
"3781","d_I5",0
"3782","d_I5",0
"3783","d_I5",0
"3784","d_I5",0
"3785","d_I5",0
"3786","d_I5",5.49249232761895e-08
"3787","d_I5",3.4388523473261e-08
"3788","d_I5",2.15306725781517e-08
"3789","d_I5",1.34803653795146e-08
"3790","d_I5",8.44006387001883e-09
"3791","d_I5",5.28432841928606e-09
"3792","d_I5",3.30852079066801e-09
"3793","d_I5",2.07146655384349e-09
"3794","d_I5",1.29694632811095e-09
"3795","d_I5",8.12018785545376e-10
"3796","d_I5",5.08405317845018e-10
"3797","d_I5",3.18312820546396e-10
"3798","d_I5",1.99295802083554e-10
"3799","d_I5",1.24779186982948e-10
"3800","d_I5",7.81243958414279e-11
"3801","d_I5",4.89136509074228e-11
"3802","d_I5",3.06248360004702e-11
"3803","d_I5",1.91742177690912e-11
"3804","d_I5",1.20050636098767e-11
"3805","d_I5",7.51632089901477e-12
"3806","d_I5",4.70601335678111e-12
"3807","d_I5",2.9464208850527e-12
"3808","d_I5",1.84474657771716e-12
"3809","d_I5",1.15496501251755e-12
"3810","d_I5",7.23199278240827e-13
"3811","d_I5",4.52748949442139e-13
"3812","d_I5",2.83439938186802e-13
"3813","d_I5",1.77524661637563e-13
"3814","d_I5",1.11133324764978e-13
"3815","d_I5",6.96109836439973e-14
"3816","d_I5",4.35207425653061e-14
"3817","d_I5",2.73114864057789e-14
"3818","d_I5",1.70974345792274e-14
"3819","d_I5",1.06581410364015e-14
"3820","d_I5",6.66133814775094e-15
"3821","d_I5",4.21884749357559e-15
"3822","d_I5",2.66453525910038e-15
"3823","d_I5",1.66533453693773e-15
"3824","d_I5",9.99200722162641e-16
"3825","d_I5",6.66133814775094e-16
"3826","d_I5",4.44089209850063e-16
"3827","d_I5",2.22044604925031e-16
"3828","d_I5",1.11022302462516e-16
"3829","d_I5",1.11022302462516e-16
"3830","d_I5",1.11022302462516e-16
"3831","d_I5",0
"3832","d_I5",0
"3833","d_I5",0
"3834","d_I5",0
"3835","d_I5",0
"3836","d_I5",0
"3837","d_I5",0
"3838","d_I5",0
"3839","d_I5",0
"3840","d_I5",0
"3841","d_I5",0
"3842","d_I5",0
"3843","d_I5",0
"3844","d_I5",0
"3845","d_I5",0
"3846","d_I5",0
"3847","d_I5",0
"3848","d_I5",0
"3849","d_I5",0
"3850","d_I5",0
"3851","d_I5",0
"3852","d_I5",0
"3853","d_I5",0
"3854","d_I5",0
"3855","d_I5",0
"3856","d_I5",0
"3857","d_I5",0
"3858","d_I5",0
"3859","d_I5",0
"3860","d_I5",0
"3861","d_I5",0
"3862","d_I5",0
"3863","d_I5",0
"3864","d_I5",0
"3865","d_I5",0
"3866","d_I5",0
"3867","d_I5",0
"3868","d_I5",0
"3869","d_I5",0
"3870","d_I5",0
"3871","d_I5",0
"3872","d_I5",0
"3873","d_I5",0
"3874","d_I5",0
"3875","d_I5",0
"3876","d_I5",0
"3877","d_I5",0
"3878","d_I5",0
"3879","d_I5",0
"3880","d_I5",0
"3881","d_I5",0
"3882","d_I5",0
"3883","d_I5",0
"3884","d_I5",0
"3885","d_I5",0
"3886","d_I5",0
"3887","d_I5",0
"3888","d_I5",0
"3889","d_I5",0
"3890","d_I5",0
"3891","d_I5",0
"3892","d_I5",0
"3893","d_I5",0
"3894","d_I5",0
"3895","d_I5",0
"3896","d_I5",0
"3897","d_I5",0
"3898","d_I5",0
"3899","d_I5",0
"3900","d_I5",0
"3901","d_I5",0
"3902","d_I5",0
"3903","d_I5",0
"3904","d_I5",0
"3905","d_I5",0
"3906","d_I5",0
"3907","d_I5",0
"3908","d_I5",0
"3909","d_I5",0
"3910","d_I5",0
"3911","d_I5",0
"3912","d_I5",0
"3913","d_I5",0
"3914","d_I5",0
"3915","d_I5",0
"3916","d_I5",0
"3917","d_I5",0
"3918","d_I5",0
"3919","d_I5",0
"3920","d_I5",0
"3921","d_I5",0
"3922","d_I5",0
"3923","d_I5",0
"3924","d_I5",0
"3925","d_I5",0
"3926","d_I5",0
"3927","d_I5",0
"3928","d_I5",0
"3929","d_I5",0
"3930","d_I5",0
"3931","d_I5",0
"3932","d_I5",0
"3933","d_I5",0
"3934","d_I5",0
"3935","d_I5",0
"3936","d_I5",0
"3937","d_I5",0
"3938","d_I5",0
"3939","d_I5",0
"3940","d_I5",0
"3941","d_I5",0
"3942","d_I5",5.49249232761895e-08
"3943","d_I5",3.4388523473261e-08
"3944","d_I5",2.15306725781517e-08
"3945","d_I5",1.34803653795146e-08
"3946","d_I5",8.44006387001883e-09
"3947","d_I5",5.28432841928606e-09
"3948","d_I5",3.30852079066801e-09
"3949","d_I5",5.69963897190107e-08
"3950","d_I5",3.56854696903497e-08
"3951","d_I5",2.2342691363697e-08
"3952","d_I5",1.39887708083819e-08
"3953","d_I5",8.75837669056523e-09
"3954","d_I5",5.48362422136961e-09
"3955","d_I5",3.43329997765096e-09
"3956","d_I5",2.14959094968492e-09
"3957","d_I5",1.34585997901837e-09
"3958","d_I5",8.42643621545847e-10
"3959","d_I5",5.27579646636411e-10
"3960","d_I5",3.30317884156273e-10
"3961","d_I5",2.06812234004872e-10
"3962","d_I5",1.2948520033973e-10
"3963","d_I5",8.10708167264806e-11
"3964","d_I5",5.075839748514e-11
"3965","d_I5",3.17799120352902e-11
"3966","d_I5",1.98974170473321e-11
"3967","d_I5",1.24578125593189e-11
"3968","d_I5",7.79987185950404e-12
"3969","d_I5",4.88342699611621e-12
"3970","d_I5",3.05755420981768e-12
"3971","d_I5",1.91435756136116e-12
"3972","d_I5",1.19859677738532e-12
"3973","d_I5",7.50399742344143e-13
"3974","d_I5",4.69846384021366e-13
"3975","d_I5",2.94209101525666e-13
"3976","d_I5",1.84185999785313e-13
"3977","d_I5",1.15352172258554e-13
"3978","d_I5",7.21644966006352e-14
"3979","d_I5",4.51860771022439e-14
"3980","d_I5",2.83106871279415e-14
"3981","d_I5",1.77635683940025e-14
"3982","d_I5",1.11022302462516e-14
"3983","d_I5",6.99440505513849e-15
"3984","d_I5",4.32986979603811e-15
"3985","d_I5",2.77555756156289e-15
"3986","d_I5",1.66533453693773e-15
"3987","d_I5",1.11022302462516e-15
"3988","d_I5",6.66133814775094e-16
"3989","d_I5",4.44089209850063e-16
"3990","d_I5",2.22044604925031e-16
"3991","d_I5",1.11022302462516e-16
"3992","d_I5",1.11022302462516e-16
"3993","d_I5",1.11022302462516e-16
"3994","d_I5",0
"3995","d_I5",0
"3996","d_I5",0
"3997","d_I5",0
"3998","d_I5",0
"3999","d_I5",0
"4000","d_I5",0
"4001","d_I5",0
"4002","d_I5",0
"4003","d_I5",0
"4004","d_I5",0
"4005","d_I5",0
"4006","d_I5",0
"4007","d_I5",0
"4008","d_I5",0
"4009","d_I5",0
"4010","d_I5",0
"4011","d_I5",0
"4012","d_I5",0
"4013","d_I5",0
"4014","d_I5",0
"4015","d_I5",0
"4016","d_I5",0
"4017","d_I5",0
"4018","d_I5",0
"4019","d_I5",0
"4020","d_I5",0
"4021","d_I5",0
"4022","d_I5",0
"4023","d_I5",0
"4024","d_I5",0
"4025","d_I5",0
"4026","d_I5",0
"4027","d_I5",0
"4028","d_I5",0
"4029","d_I5",0
"4030","d_I5",0
"4031","d_I5",0
"4032","d_I5",0
"4033","d_I5",0
"4034","d_I5",0
"4035","d_I5",0
"4036","d_I5",0
"4037","d_I5",0
"4038","d_I5",0
"4039","d_I5",0
"4040","d_I5",0
"4041","d_I5",0
"4042","d_I5",0
"4043","d_I5",0
"4044","d_I5",0
"4045","d_I5",0
"4046","d_I5",0
"4047","d_I5",0
"4048","d_I5",0
"4049","d_I5",0
"4050","d_I5",0
"4051","d_I5",0
"4052","d_I5",0
"4053","d_I5",0
"4054","d_I5",0
"4055","d_I5",0
"4056","d_I5",0
"4057","d_I5",0
"4058","d_I5",0
"4059","d_I5",0
"4060","d_I5",0
"4061","d_I5",0
"4062","d_I5",0
"4063","d_I5",0
"4064","d_I5",0
"4065","d_I5",0
"4066","d_I5",0
"4067","d_I5",0
"4068","d_I5",0
"4069","d_I5",0
"4070","d_I5",0
"4071","d_I5",0
"4072","d_I5",0
"4073","d_I5",0
"4074","d_I5",0
"4075","d_I5",0
"4076","d_I5",0
"4077","d_I5",0
"4078","d_I5",0
"4079","d_I5",0
"4080","d_I5",0
"4081","d_I5",0
"4082","d_I5",0
"4083","d_I5",0
"4084","d_I5",0
"4085","d_I5",0
"4086","d_I5",0
"4087","d_I5",0
"4088","d_I5",0
"4089","d_I5",0
"4090","d_I5",0
"4091","d_I5",0
"4092","d_I5",0
"4093","d_I5",0
"4094","d_I5",0
"4095","d_I5",0
"4096","d_I5",0
"4097","d_I5",0
"4098","d_I5",0
"4099","d_I5",0
"4100","d_I5",0
"4101","d_I5",0
"4102","d_I5",0
"4103","d_I5",0
"4104","d_I5",0
"4105","d_I5",0
"4106","d_I5",0
"4107","d_I5",0
"4108","d_I5",0
"4109","d_I5",0
"4110","d_I5",0
"4111","d_I5",0
"4112","d_I5",0
"4113","d_I5",0
"4114","d_I5",0
"4115","d_I5",0
"4116","d_I5",0
"4117","d_I5",5.49249232761895e-08
"4118","d_I5",3.4388523473261e-08
"4119","d_I5",2.15306725781517e-08
"4120","d_I5",1.34803653795146e-08
"4121","d_I5",8.44006387001883e-09
"4122","d_I5",5.28432841928606e-09
"4123","d_I5",3.30852079066801e-09
"4124","d_I5",2.07146655384349e-09
"4125","d_I5",1.29694632811095e-09
"4126","d_I5",8.12018785545376e-10
"4127","d_I5",5.08405317845018e-10
"4128","d_I5",3.18312820546396e-10
"4129","d_I5",1.99295802083554e-10
"4130","d_I5",1.24779186982948e-10
"4131","d_I5",7.81243958414279e-11
"4132","d_I5",4.89136509074228e-11
"4133","d_I5",3.06248360004702e-11
"4134","d_I5",1.91742177690912e-11
"4135","d_I5",1.20050636098767e-11
"4136","d_I5",7.51632089901477e-12
"4137","d_I5",4.70601335678111e-12
"4138","d_I5",2.9464208850527e-12
"4139","d_I5",1.84474657771716e-12
"4140","d_I5",1.15496501251755e-12
"4141","d_I5",7.23199278240827e-13
"4142","d_I5",4.52748949442139e-13
"4143","d_I5",2.83439938186802e-13
"4144","d_I5",1.77524661637563e-13
"4145","d_I5",1.11133324764978e-13
"4146","d_I5",6.96109836439973e-14
"4147","d_I5",4.35207425653061e-14
"4148","d_I5",5.49249504766536e-08
"4149","d_I5",3.43885405706956e-08
"4150","d_I5",2.1530683347315e-08
"4151","d_I5",1.3480372151875e-08
"4152","d_I5",8.44006797784402e-09
"4153","d_I5",5.28433097279901e-09
"4154","d_I5",3.30852245600255e-09
"4155","d_I5",2.07146755304422e-09
"4156","d_I5",1.29694699424476e-09
"4157","d_I5",8.12019118612284e-10
"4158","d_I5",5.08405650911925e-10
"4159","d_I5",3.18313042591001e-10
"4160","d_I5",1.99295913105857e-10
"4161","d_I5",1.24779298005251e-10
"4162","d_I5",7.81243958414279e-11
"4163","d_I5",4.89137619297253e-11
"4164","d_I5",3.06249470227726e-11
"4165","d_I5",1.91742177690912e-11
"4166","d_I5",1.20050636098767e-11
"4167","d_I5",7.51632089901477e-12
"4168","d_I5",4.70601335678111e-12
"4169","d_I5",2.9464208850527e-12
"4170","d_I5",1.84474657771716e-12
"4171","d_I5",1.15496501251755e-12
"4172","d_I5",7.23199278240827e-13
"4173","d_I5",4.52748949442139e-13
"4174","d_I5",2.83439938186802e-13
"4175","d_I5",1.77524661637563e-13
"4176","d_I5",1.11133324764978e-13
"4177","d_I5",6.96109836439973e-14
"4178","d_I5",4.35207425653061e-14
"4179","d_I5",2.73114864057789e-14
"4180","d_I5",1.70974345792274e-14
"4181","d_I5",1.06581410364015e-14
"4182","d_I5",6.66133814775094e-15
"4183","d_I5",4.21884749357559e-15
"4184","d_I5",2.66453525910038e-15
"4185","d_I5",1.66533453693773e-15
"4186","d_I5",9.99200722162641e-16
"4187","d_I5",6.66133814775094e-16
"4188","d_I5",4.44089209850063e-16
"4189","d_I5",2.22044604925031e-16
"4190","d_I5",1.11022302462516e-16
"4191","d_I5",1.11022302462516e-16
"4192","d_I5",1.11022302462516e-16
"4193","d_I5",0
"4194","d_I5",0
"4195","d_I5",0
"4196","d_I5",0
"4197","d_I5",0
"4198","d_I5",0
"4199","d_I5",0
"4200","d_I5",0
"4201","d_I5",0
"4202","d_I5",0
"4203","d_I5",0
"4204","d_I5",0
"4205","d_I5",0
"4206","d_I5",0
"4207","d_I5",0
"4208","d_I5",0
"4209","d_I5",0
"4210","d_I5",0
"4211","d_I5",0
"4212","d_I5",0
"4213","d_I5",0
"4214","d_I5",0
"4215","d_I5",0
"4216","d_I5",0
"4217","d_I5",0
"4218","d_I5",0
"4219","d_I5",0
"4220","d_I5",0
"4221","d_I5",0
"4222","d_I5",0
"4223","d_I5",0
"4224","d_I5",0
"4225","d_I5",0
"4226","d_I5",0
"4227","d_I5",0
"4228","d_I5",0
"4229","d_I5",0
"4230","d_I5",0
"4231","d_I5",0
"4232","d_I5",0
"4233","d_I5",0
"4234","d_I5",0
"4235","d_I5",0
"4236","d_I5",0
"4237","d_I5",0
"4238","d_I5",0
"4239","d_I5",0
"4240","d_I5",0
"4241","d_I5",0
"4242","d_I5",0
"4243","d_I5",0
"4244","d_I5",0
"4245","d_I5",0
"4246","d_I5",0
"4247","d_I5",0
"4248","d_I5",0
"4249","d_I5",0
"4250","d_I5",0
"4251","d_I5",0
"4252","d_I5",0
"4253","d_I5",0
"4254","d_I5",0
"4255","d_I5",0
"4256","d_I5",0
"4257","d_I5",0
"4258","d_I5",0
"4259","d_I5",0
"4260","d_I5",0
"4261","d_I5",0
"4262","d_I5",0
"4263","d_I5",0
"4264","d_I5",0
"4265","d_I5",0
"4266","d_I5",0
"4267","d_I5",0
"4268","d_I5",0
"4269","d_I5",0
"4270","d_I5",0
"4271","d_I5",0
"4272","d_I5",0
"4273","d_I5",0
"4274","d_I5",0
"4275","d_I5",0
"4276","d_I5",0
"4277","d_I5",0
"4278","d_I5",0
"4279","d_I5",0
"4280","d_I5",0
"4281","d_I5",0
"4282","d_I5",0
"4283","d_I5",0
"4284","d_I5",0
"4285","d_I5",0
"4286","d_I5",0
"4287","d_I5",0
"4288","d_I5",0
"4289","d_I5",0
"4290","d_I5",0
"4291","d_I5",0
"4292","d_I5",0
"4293","d_I5",0
"4294","d_I5",0
"4295","d_I5",0
"4296","d_I5",0
"4297","d_I5",0
"4298","d_I5",0
"4299","d_I5",0
"4300","d_I5",0
"4301","d_I5",0
"4302","d_I5",0
"4303","d_I5",0
"4304","d_I5",0
"4305","d_I5",0
"4306","d_I5",0
"4307","d_I5",0
"4308","d_I5",0
"4309","d_I5",0
"4310","d_I5",0
"4311","d_I5",0
"4312","d_I5",0
"4313","d_I5",0
"4314","d_I5",0
"4315","d_I5",0
"4316","d_I5",0
"4317","d_I5",0
"4318","d_I5",0
"4319","d_I5",0
"4320","d_I5",0
"4321","d_I5",0
"4322","d_I5",0
"4323","d_I5",0
"4324","d_I5",0
"4325","d_I5",0
"4326","d_I5",0
"4327","d_I5",0
"4328","d_I5",0
"4329","d_I5",0
"4330","d_I5",0
"4331","d_I5",0
"4332","d_I5",0
"4333","d_I5",0
"4334","d_I5",0
"4335","d_I5",0
"4336","d_I5",0
"4337","d_I5",0
"4338","d_I5",0
"4339","d_I5",0
"4340","d_I5",0
"4341","d_I5",0
"4342","d_I5",0
"4343","d_I5",0
"4344","d_I5",0
"4345","d_I5",0
"4346","d_I5",5.49249232761895e-08
"4347","d_I5",3.4388523473261e-08
"4348","d_I5",2.15306725781517e-08
"4349","d_I5",1.34803653795146e-08
"4350","d_I5",8.44006387001883e-09
"4351","d_I5",5.28432841928606e-09
"4352","d_I5",3.30852079066801e-09
"4353","d_I5",2.07146655384349e-09
"4354","d_I5",1.29694632811095e-09
"4355","d_I5",8.12018785545376e-10
"4356","d_I5",5.08405317845018e-10
"4357","d_I5",3.18312820546396e-10
"4358","d_I5",1.99295802083554e-10
"4359","d_I5",1.24779186982948e-10
"4360","d_I5",7.81243958414279e-11
"4361","d_I5",4.89136509074228e-11
"4362","d_I5",3.06248360004702e-11
"4363","d_I5",1.91742177690912e-11
"4364","d_I5",1.20050636098767e-11
"4365","d_I5",7.51632089901477e-12
"4366","d_I5",4.70601335678111e-12
"4367","d_I5",2.9464208850527e-12
"4368","d_I5",1.84474657771716e-12
"4369","d_I5",1.15496501251755e-12
"4370","d_I5",7.23199278240827e-13
"4371","d_I5",4.52748949442139e-13
"4372","d_I5",5.49252067161277e-08
"4373","d_I5",3.43887008869004e-08
"4374","d_I5",2.15307837114764e-08
"4375","d_I5",1.34804349904982e-08
"4376","d_I5",8.4401073907614e-09
"4377","d_I5",5.28435561975016e-09
"4378","d_I5",3.30853788810259e-09
"4379","d_I5",2.07147721198453e-09
"4380","d_I5",1.2969529894491e-09
"4381","d_I5",8.1202300439287e-10
"4382","d_I5",5.08407982380277e-10
"4383","d_I5",3.18314485880933e-10
"4384","d_I5",1.99296912306579e-10
"4385","d_I5",1.24779853116763e-10
"4386","d_I5",7.81247289083353e-11
"4387","d_I5",4.89139839743302e-11
"4388","d_I5",3.06250580450751e-11
"4389","d_I5",1.91743287913937e-11
"4390","d_I5",1.20050636098767e-11
"4391","d_I5",7.51643192131723e-12
"4392","d_I5",4.70601335678111e-12
"4393","d_I5",2.9464208850527e-12
"4394","d_I5",1.84474657771716e-12
"4395","d_I5",1.15496501251755e-12
"4396","d_I5",7.23199278240827e-13
"4397","d_I5",4.52748949442139e-13
"4398","d_I5",2.83439938186802e-13
"4399","d_I5",1.77524661637563e-13
"4400","d_I5",1.11133324764978e-13
"4401","d_I5",6.96109836439973e-14
"4402","d_I5",4.35207425653061e-14
"4403","d_I5",2.73114864057789e-14
"4404","d_I5",1.70974345792274e-14
"4405","d_I5",1.06581410364015e-14
"4406","d_I5",6.66133814775094e-15
"4407","d_I5",4.21884749357559e-15
"4408","d_I5",2.66453525910038e-15
"4409","d_I5",1.66533453693773e-15
"4410","d_I5",9.99200722162641e-16
"4411","d_I5",6.66133814775094e-16
"4412","d_I5",4.44089209850063e-16
"4413","d_I5",2.22044604925031e-16
"4414","d_I5",1.11022302462516e-16
"4415","d_I5",1.11022302462516e-16
"4416","d_I5",1.11022302462516e-16
"4417","d_I5",0
"4418","d_I5",0
"4419","d_I5",0
"4420","d_I5",0
"4421","d_I5",0
"4422","d_I5",0
"4423","d_I5",0
"4424","d_I5",0
"4425","d_I5",0
"4426","d_I5",0
"4427","d_I5",0
"4428","d_I5",0
"4429","d_I5",0
"4430","d_I5",0
"4431","d_I5",0
"4432","d_I5",0
"4433","d_I5",0
"4434","d_I5",0
"4435","d_I5",0
"4436","d_I5",0
"4437","d_I5",0
"4438","d_I5",0
"4439","d_I5",0
"4440","d_I5",0
"4441","d_I5",0
"4442","d_I5",0
"4443","d_I5",0
"4444","d_I5",0
"4445","d_I5",0
"4446","d_I5",0
"4447","d_I5",0
"4448","d_I5",0
"4449","d_I5",0
"4450","d_I5",0
"4451","d_I5",0
"4452","d_I5",0
"4453","d_I5",0
"4454","d_I5",0
"4455","d_I5",0
"4456","d_I5",0
"4457","d_I5",0
"4458","d_I5",0
"4459","d_I5",0
"4460","d_I5",0
"4461","d_I5",0
"4462","d_I5",0
"4463","d_I5",0
"4464","d_I5",0
"4465","d_I5",0
"4466","d_I5",0
"4467","d_I5",0
"4468","d_I5",0
"4469","d_I5",0
"4470","d_I5",0
"4471","d_I5",0
"4472","d_I5",0
"4473","d_I5",0
"4474","d_I5",0
"4475","d_I5",0
"4476","d_I5",0
"4477","d_I5",0
"4478","d_I5",0
"4479","d_I5",0
"4480","d_I5",0
"4481","d_I5",0
"4482","d_I5",0
"4483","d_I5",0
"4484","d_I5",0
"4485","d_I5",0
"4486","d_I5",0
"4487","d_I5",0
"4488","d_I5",0
"4489","d_I5",0
"4490","d_I5",0
"4491","d_I5",0
"4492","d_I5",0
"4493","d_I5",0
"4494","d_I5",0
"4495","d_I5",0
"4496","d_I5",0
"4497","d_I5",0
"4498","d_I5",0
"4499","d_I5",0
"4500","d_I5",0
"4501","d_I5",0
"4502","d_I5",5.49249232761895e-08
"4503","d_I5",3.4388523473261e-08
"4504","d_I5",2.15306725781517e-08
"4505","d_I5",1.34803653795146e-08
"4506","d_I5",8.44006387001883e-09
"4507","d_I5",5.28432841928606e-09
"4508","d_I5",3.30852079066801e-09
"4509","d_I5",2.07146655384349e-09
"4510","d_I5",1.29694632811095e-09
"4511","d_I5",8.12018785545376e-10
"4512","d_I5",5.08405317845018e-10
"4513","d_I5",3.18312820546396e-10
"4514","d_I5",1.99295802083554e-10
"4515","d_I5",1.24779186982948e-10
"4516","d_I5",7.81243958414279e-11
"4517","d_I5",4.89136509074228e-11
"4518","d_I5",3.06248360004702e-11
"4519","d_I5",1.91742177690912e-11
"4520","d_I5",1.20050636098767e-11
"4521","d_I5",7.51632089901477e-12
"4522","d_I5",4.70601335678111e-12
"4523","d_I5",2.9464208850527e-12
"4524","d_I5",1.84474657771716e-12
"4525","d_I5",1.15496501251755e-12
"4526","d_I5",7.23199278240827e-13
"4527","d_I5",4.52748949442139e-13
"4528","d_I5",2.83439938186802e-13
"4529","d_I5",1.77524661637563e-13
"4530","d_I5",1.11133324764978e-13
"4531","d_I5",6.96109836439973e-14
"4532","d_I5",4.35207425653061e-14
"4533","d_I5",2.73114864057789e-14
"4534","d_I5",1.70974345792274e-14
"4535","d_I5",1.06581410364015e-14
"4536","d_I5",6.66133814775094e-15
"4537","d_I5",4.21884749357559e-15
"4538","d_I5",2.66453525910038e-15
"4539","d_I5",1.66533453693773e-15
"4540","d_I5",9.99200722162641e-16
"4541","d_I5",6.66133814775094e-16
"4542","d_I5",4.44089209850063e-16
"4543","d_I5",2.22044604925031e-16
"4544","d_I5",1.11022302462516e-16
"4545","d_I5",1.11022302462516e-16
"4546","d_I5",1.11022302462516e-16
"4547","d_I5",0
"4548","d_I5",0
"4549","d_I5",0
"4550","d_I5",0
"4551","d_I5",0
"4552","d_I5",0
"4553","d_I5",0
"4554","d_I5",0
"4555","d_I5",0
"4556","d_I5",0
"4557","d_I5",0
"4558","d_I5",0
"4559","d_I5",0
"4560","d_I5",0
"4561","d_I5",0
"4562","d_I5",0
"4563","d_I5",0
"4564","d_I5",0
"4565","d_I5",0
"4566","d_I5",0
"4567","d_I5",0
"4568","d_I5",0
"4569","d_I5",0
"4570","d_I5",0
"4571","d_I5",0
"4572","d_I5",0
"4573","d_I5",0
"4574","d_I5",0
"4575","d_I5",0
"4576","d_I5",0
"4577","d_I5",0
"4578","d_I5",0
"4579","d_I5",0
"4580","d_I5",0
"4581","d_I5",0
"4582","d_I5",0
"4583","d_I5",0
"4584","d_I5",0
"4585","d_I5",0
"4586","d_I5",0
"4587","d_I5",0
"4588","d_I5",0
"4589","d_I5",0
"4590","d_I5",0
"4591","d_I5",0
"4592","d_I5",0
"4593","d_I5",0
"4594","d_I5",0
"4595","d_I5",0
"4596","d_I5",0
"4597","d_I5",0
"4598","d_I5",0
"4599","d_I5",0
"4600","d_I5",0
"4601","d_I5",0
"4602","d_I5",0
"4603","d_I5",0
"4604","d_I5",0
"4605","d_I5",0
"4606","d_I5",0
"4607","d_I5",0
"4608","d_I5",0
